pair_id,traded_on,close_rate,daily_return,ma_10,ma_20,volatility_20,rsi_14,high_impact_eur_ratio,high_impact_usd_ratio,target
EURUSD,2024-07-26,1.08547000,-0.03315436,1.08791400,1.08664300,0.21120727,52.49681239,0.08777880,0.27705255,7.50000000
EURUSD,2024-07-28,1.08622000,0.06909449,1.08747500,1.08684500,0.19881223,53.91028976,0.08777880,0.27705255,-40.10000000
EURUSD,2024-07-29,1.08221000,-0.36917015,1.08636800,1.08677050,0.21444609,46.02484437,0.08777880,0.27705255,-0.10000000
EURUSD,2024-07-30,1.08220000,-0.00092404,1.08570500,1.08672350,0.21418551,46.00677193,0.08777880,0.27705255,10.80000000
EURUSD,2024-07-31,1.08328000,0.09979671,1.08525400,1.08674700,0.21531984,48.36495390,0.08777880,0.27705255,-39.80000000
EURUSD,2024-08-01,1.07930000,-0.36740270,1.08426900,1.08661250,0.23024937,41.22013211,0.08777880,0.27705255,116.80000000
EURUSD,2024-08-02,1.09098000,1.08218290,1.08442600,1.08697200,0.33490943,59.92864023,0.08777880,0.27705255,20.70000000
EURUSD,2024-08-04,1.09305000,0.18973767,1.08528100,1.08728100,0.33184178,62.22344173,0.08777880,0.27705255,23.50000000
EURUSD,2024-08-05,1.09540000,0.21499474,1.08639400,1.08752400,0.32693120,64.69531173,0.08777880,0.27705255,-38.30000000
EURUSD,2024-08-06,1.09157000,-0.34964397,1.08696800,1.08763250,0.33641014,58.03067536,0.08777880,0.27705255,19.10000000
EURUSD,2024-08-07,1.09348000,0.17497733,1.08776900,1.08784150,0.33835817,60.23090799,0.08777880,0.27705255,-12.00000000
EURUSD,2024-08-08,1.09228000,-0.10974138,1.08837500,1.08792500,0.33866872,58.16766301,0.08777880,0.27705255,-6.10000000
EURUSD,2024-08-09,1.09167000,-0.05584649,1.08932100,1.08784450,0.33425678,57.09693913,0.08777880,0.27705255,-2.70000000
EURUSD,2024-08-11,1.09140000,-0.02473275,1.09024100,1.08797300,0.32082809,56.60030875,0.08777880,0.27705255,22.90000000
EURUSD,2024-08-12,1.09369000,0.20982225,1.09128200,1.08826800,0.32268828,59.79450961,0.08777880,0.27705255,53.10000000
EURUSD,2024-08-13,1.09900000,0.48551235,1.09325200,1.08876050,0.33811885,66.03660499,0.08777880,0.27705255,18.00000000
EURUSD,2024-08-14,1.10080000,0.16378526,1.09423400,1.08933000,0.33909236,67.85830349,0.08777880,0.27705255,-31.00000000
EURUSD,2024-08-15,1.09770000,-0.28161337,1.09469900,1.08999000,0.32780426,61.71849785,0.08777880,0.27705255,44.10000000
EURUSD,2024-08-16,1.10211000,0.40174911,1.09537000,1.09088200,0.33576697,66.37891630,0.08777880,0.27705255,17.80000000
EURUSD,2024-08-18,1.10389000,0.16150838,1.09660200,1.09178500,0.33596063,68.06865389,0.08777880,0.27705255,36.60000000
EURUSD,2024-08-19,1.10755000,0.33155477,1.09800900,1.09288900,0.33920374,71.26639593,0.08777880,0.27705255,45.50000000
EURUSD,2024-08-20,1.11210000,0.41081667,1.09999100,1.09418300,0.34603478,74.66335491,0.08777880,0.27705255,23.60000000
EURUSD,2024-08-21,1.11446000,0.21221113,1.10227000,1.09579550,0.32680865,76.23285893,0.08777880,0.27705255,-19.90000000
EURUSD,2024-08-22,1.11247000,-0.17856181,1.10437700,1.09730900,0.33340038,72.17297437,0.08777880,0.27705255,66.30000000
EURUSD,2024-08-23,1.11910000,0.59597113,1.10691800,1.09910000,0.34848379,76.63716002,0.08777880,0.27705255,-7.60000000
EURUSD,2024-08-25,1.11834000,-0.06791171,1.10885200,1.10105200,0.33044375,75.14888650,0.08777880,0.27705255,-16.70000000
EURUSD,2024-08-26,1.11667000,-0.14932847,1.11043900,1.10233650,0.26049231,71.84716416,0.08777880,0.27705255,-1.00000000
EURUSD,2024-08-27,1.11657000,-0.00895520,1.11232600,1.10351250,0.26135019,71.64417768,0.08777880,0.27705255,-30.10000000
EURUSD,2024-08-28,1.11356000,-0.26957558,1.11347100,1.10442050,0.27299644,65.63336326,0.08777880,0.27705255,-61.90000000
EURUSD,2024-08-29,1.10737000,-0.55587485,1.11381900,1.10521050,0.29332062,55.34912732,0.08777880,0.27705255,-28.10000000
EURUSD,2024-08-30,1.10456000,-0.25375439,1.11352000,1.10576450,0.30098706,51.41088186,0.08777880,0.27705255,2.80000000
EURUSD,2024-09-01,1.10484000,0.02534946,1.11279400,1.10639250,0.29870058,51.77906511,0.08777880,0.27705255,9.50000000
EURUSD,2024-09-02,1.10579000,0.08598530,1.11192700,1.10709850,0.29754670,53.07818743,0.08777880,0.27705255,-3.90000000
EURUSD,2024-09-03,1.10540000,-0.03526890,1.11122000,1.10779850,0.29772265,52.45342635,0.08777880,0.27705255,22.90000000
EURUSD,2024-09-04,1.10769000,0.20716483,1.11007900,1.10849850,0.29765481,55.74720314,0.08777880,0.27705255,38.20000000
EURUSD,2024-09-05,1.11151000,0.34486183,1.10939600,1.10912400,0.28869959,60.64486612,0.08777880,0.27705255,-32.60000000
EURUSD,2024-09-06,1.10825000,-0.29329471,1.10855400,1.10949650,0.29775158,55.04585049,0.08777880,0.27705255,-2.60000000
EURUSD,2024-09-08,1.10799000,-0.02346041,1.10769600,1.11001100,0.28880366,54.61278617,0.08777880,0.27705255,-41.50000000
EURUSD,2024-09-09,1.10384000,-0.37455212,1.10672400,1.11009750,0.29078502,48.10705624,0.08777880,0.27705255,0.10000000
EURUSD,2024-09-10,1.10385000,0.00090593,1.10637200,1.11009550,0.28853869,48.12309284,0.08777880,0.27705255,-24.90000000
EURUSD,2024-09-11,1.10136000,-0.22557413,1.10605200,1.10978600,0.28167834,44.44039574,0.08777880,0.27705255,73.30000000
EURUSD,2024-09-12,1.10869000,0.66554079,1.10643700,1.10961550,0.30715360,55.28784007,0.08777880,0.27705255,-13.70000000
EURUSD,2024-09-13,1.10732000,-0.12356926,1.10659000,1.10925850,0.30323791,53.19729696,0.08777880,0.27705255,30.80000000
EURUSD,2024-09-15,1.11040000,0.27814904,1.10709000,1.10915500,0.30874242,57.12259659,0.08777880,0.27705255,19.90000000
EURUSD,2024-09-16,1.11239000,0.17921470,1.10756000,1.10881950,0.27833936,59.48680324,0.08777880,0.27705255,2.30000000
EURUSD,2024-09-17,1.11262000,0.02067620,1.10767100,1.10853350,0.27840410,59.76295163,0.08777880,0.27705255,-7.70000000
EURUSD,2024-09-18,1.11185000,-0.06920602,1.10803100,1.10829250,0.27709836,58.32950391,0.08777880,0.27705255,47.10000000
EURUSD,2024-09-19,1.11656000,0.42361829,1.10888800,1.10829200,0.29444841,64.01520153,0.08777880,0.27705255,-3.00000000
EURUSD,2024-09-20,1.11626000,-0.02686824,1.11013000,1.10842700,0.28766071,63.42162397,0.08777880,0.27705255,-1.10000000
EURUSD,2024-09-22,1.11615000,-0.00985434,1.11136000,1.10886600,0.25492676,63.19025740,0.08777880,0.27705255,-48.90000000
EURUSD,2024-09-23,1.11126000,-0.43811316,1.11235000,1.10920100,0.26904255,53.79504924,0.08777880,0.27705255,85.40000000
EURUSD,2024-09-24,1.11980000,0.76849702,1.11346100,1.10994900,0.31557524,63.89205765,0.08777880,0.27705255,-57.50000000
EURUSD,2024-09-25,1.11405000,-0.51348455,1.11413400,1.11036200,0.34118146,55.15294094,0.08777880,0.27705255,28.50000000
EURUSD,2024-09-26,1.11690000,0.25582335,1.11478400,1.11093700,0.34409816,58.20443523,0.08777880,0.27705255,-7.10000000
EURUSD,2024-09-27,1.11619000,-0.06356881,1.11516400,1.11136200,0.34300973,57.16097384,0.08777880,0.27705255,-3.80000000
EURUSD,2024-09-29,1.11581000,-0.03404438,1.11548300,1.11157700,0.33559860,56.57636514,0.08777880,0.27705255,-20.40000000
EURUSD,2024-09-30,1.11377000,-0.18282683,1.11567500,1.11185300,0.33105191,53.41784757,0.08777880,0.27705255,-67.10000000
EURUSD,2024-10-01,1.10706000,-0.60245832,1.11472500,1.11180650,0.35962908,44.59834597,0.08777880,0.27705255,-34.90000000
EURUSD,2024-10-02,1.10357000,-0.31524940,1.11345600,1.11179300,0.35664154,40.82305244,0.08777880,0.27705255,-8.70000000
EURUSD,2024-10-03,1.10270000,-0.07883505,1.11211100,1.11173550,0.35706906,39.91594874,0.08777880,0.27705255,-53.10000000
EURUSD,2024-10-04,1.09739000,-0.48154530,1.11072400,1.11153700,0.36976777,34.82905051,0.08777880,0.27705255,-2.00000000
EURUSD,2024-10-06,1.09719000,-0.01822506,1.10846300,1.11096200,0.33309114,34.64993665,0.08777880,0.27705255,11.30000000
EURUSD,2024-10-07,1.09832000,0.10299037,1.10689000,1.11051200,0.33436457,36.63276646,0.08777880,0.27705255,-15.40000000
EURUSD,2024-10-08,1.09678000,-0.14021415,1.10487800,1.10983100,0.32638725,35.07100536,0.08777880,0.27705255,-24.30000000
EURUSD,2024-10-09,1.09435000,-0.22155765,1.10269400,1.10892900,0.32313771,32.70188101,0.08777880,0.27705255,-4.00000000
EURUSD,2024-10-10,1.09395000,-0.03655138,1.10050800,1.10799550,0.32244054,32.31490775,0.08777880,0.27705255,-4.20000000
EURUSD,2024-10-11,1.09353000,-0.03839298,1.09848400,1.10707950,0.32258894,31.88821776,0.08777880,0.27705255,-9.70000000
EURUSD,2024-10-13,1.09256000,-0.08870356,1.09703400,1.10587950,0.29981783,30.87427501,0.08777880,0.27705255,-29.20000000
EURUSD,2024-10-14,1.08964000,-0.26726221,1.09564100,1.10454850,0.30120285,27.98912555,0.08777880,0.27705255,-5.50000000
EURUSD,2024-10-15,1.08909000,-0.05047539,1.09428000,1.10319550,0.30055603,27.46844643,0.08777880,0.27705255,-37.90000000
EURUSD,2024-10-16,1.08530000,-0.34799695,1.09307100,1.10189750,0.29621502,24.13637647,0.08777880,0.27705255,-14.50000000
EURUSD,2024-10-17,1.08385000,-0.13360361,1.09173700,1.10010000,0.21042997,22.98747003,0.08777880,0.27705255,27.00000000
EURUSD,2024-10-18,1.08655000,0.24911196,1.09056000,1.09872500,0.21262305,29.69805500,0.08777880,0.27705255,0.70000000
EURUSD,2024-10-20,1.08662000,0.00644241,1.08954400,1.09721100,0.19577965,29.86867502,0.08777880,0.27705255,-47.20000000
EURUSD,2024-10-21,1.08190000,-0.43437448,1.08829900,1.09549650,0.20574874,25.39346642,0.08777880,0.27705255,-16.90000000
EURUSD,2024-10-22,1.08021000,-0.15620667,1.08692500,1.09371650,0.20375103,24.00653135,0.08777880,0.27705255,-15.30000000
EURUSD,2024-10-23,1.07868000,-0.14163913,1.08544000,1.09196200,0.20373543,22.79280356,0.08777880,0.27705255,34.90000000
EURUSD,2024-10-24,1.08217000,0.32354359,1.08440100,1.09071750,0.20304770,31.32235088,0.08777880,0.27705255,-27.20000000
EURUSD,2024-10-25,1.07945000,-0.25134683,1.08338200,1.08951150,0.20018750,28.66444332,0.08777880,0.27705255,-6.90000000
EURUSD,2024-10-27,1.07876000,-0.06392144,1.08234900,1.08831450,0.20033837,28.01500034,0.08777880,0.27705255,21.00000000
EURUSD,2024-10-28,1.08086000,0.19466795,1.08190500,1.08748800,0.19109190,32.99105540,0.08777880,0.27705255,7.90000000
EURUSD,2024-10-29,1.08165000,0.07308995,1.08168500,1.08671100,0.19361135,34.81651909,0.08777880,0.27705255,31.30000000
EURUSD,2024-10-30,1.08478000,0.28937272,1.08150800,1.08603400,0.20649014,41.60423565,0.08777880,0.27705255,29.20000000
EURUSD,2024-10-31,1.08770000,0.26917900,1.08161600,1.08558000,0.21826400,47.13491271,0.08777880,0.27705255,-44.30000000
EURUSD,2024-11-01,1.08327000,-0.40728142,1.08175300,1.08502600,0.22997226,40.81863787,0.08777880,0.27705255,64.70000000
EURUSD,2024-11-03,1.08974000,0.59726569,1.08270600,1.08481550,0.27186743,51.12078548,0.08777880,0.27705255,-22.20000000
EURUSD,2024-11-04,1.08752000,-0.20371832,1.08359000,1.08451500,0.27498598,48.03120394,0.08777880,0.27705255,-97.70000000
EURUSD,2024-11-05,1.07775000,-0.89837428,1.08314800,1.08377450,0.33710249,37.33662915,0.08777880,0.27705255,-39.80000000
EURUSD,2024-11-06,1.07377000,-0.36928787,1.08258000,1.08298100,0.34103081,34.01407613,0.08777880,0.27705255,45.10000000
EURUSD,2024-11-07,1.07828000,0.42001546,1.08253200,1.08244050,0.35843357,40.47794965,0.08777880,0.27705255,-64.60000000
EURUSD,2024-11-08,1.07182000,-0.59910227,1.08162800,1.08176650,0.37352879,35.16439281,0.08777880,0.27705255,-4.40000000
EURUSD,2024-11-10,1.07138000,-0.04105167,1.08060100,1.08114300,0.37316564,34.82903142,0.08777880,0.27705255,-69.80000000
EURUSD,2024-11-11,1.06440000,-0.65149620,1.07856300,1.08003550,0.38829182,29.94941470,0.08777880,0.27705255,-26.30000000
EURUSD,2024-11-12,1.06177000,-0.24708756,1.07597000,1.07879300,0.38869619,28.33838194,0.08777880,0.27705255,-69.30000000
EURUSD,2024-11-13,1.05484000,-0.65268373,1.07312700,1.07744000,0.40101054,24.58555740,0.08777880,0.27705255,-5.90000000
EURUSD,2024-11-14,1.05425000,-0.05593265,1.06957800,1.07614200,0.40123719,24.29062307,0.08777880,0.27705255,-3.10000000
EURUSD,2024-11-15,1.05394000,-0.02940479,1.06622000,1.07490500,0.40171481,24.12685083,0.08777880,0.27705255,1.30000000
EURUSD,2024-11-17,1.05407000,0.01233467,1.06385200,1.07350000,0.38967338,24.35717299,0.08777880,0.27705255,46.30000000
EURUSD,2024-11-18,1.05870000,0.43924977,1.06234500,1.07246250,0.40856328,32.24587683,0.08777880,0.27705255,5.90000000
EURUSD,2024-11-19,1.05929000,0.05572872,1.06044600,1.07148900,0.40993464,33.20187677,0.08777880,0.27705255,-41.70000000
EURUSD,2024-11-20,1.05512000,-0.39365990,1.05877600,1.07020200,0.40952367,29.98191824,0.08777880,0.27705255,-76.50000000
EURUSD,2024-11-21,1.04747000,-0.72503601,1.05638500,1.06849300,0.42821470,25.16103875,0.08777880,0.27705255,-55.40000000
EURUSD,2024-11-22,1.04193000,-0.52889343,1.05413800,1.06635050,0.42211224,22.35740508,0.08777880,0.27705255,59.80000000
EURUSD,2024-11-24,1.04791000,0.57393491,1.05275200,1.06436100,0.44484652,31.26112017,0.08777880,0.27705255,0.60000000
EURUSD,2024-11-25,1.04797000,0.00572568,1.05206500,1.06259600,0.44358015,31.34618903,0.08777880,0.27705255,-1.10000000
EURUSD,2024-11-26,1.04786000,-0.01049648,1.05142600,1.06050200,0.40803608,31.26978449,0.08777880,0.27705255,76.00000000
EURUSD,2024-11-27,1.05546000,0.72528773,1.05157800,1.05889900,0.45693518,41.82107751,0.08777880,0.27705255,15.30000000
EURUSD,2024-11-28,1.05699000,0.14496049,1.05187000,1.05786100,0.42528069,43.69506614,0.08777880,0.27705255,4.90000000
EURUSD,2024-11-29,1.05748000,0.04635805,1.05174800,1.05704650,0.42137855,44.31370745,0.08777880,0.27705255,-51.50000000
EURUSD,2024-12-01,1.05233000,-0.48700685,1.05105200,1.05574900,0.41397891,39.41230734,0.08777880,0.27705255,-38.00000000
EURUSD,2024-12-02,1.04853000,-0.36110346,1.05039300,1.05458450,0.40277895,36.22818531,0.08777880,0.27705255,25.40000000
EURUSD,2024-12-03,1.05107000,0.24224390,1.05075300,1.05356900,0.41020771,39.73305460,0.08777880,0.27705255,7.50000000
EURUSD,2024-12-04,1.05182000,0.07135586,1.05174200,1.05294000,0.38992435,40.76822074,0.08777880,0.27705255,57.00000000
EURUSD,2024-12-05,1.05752000,0.54191782,1.05270300,1.05272750,0.40929428,48.06880282,0.08777880,0.27705255,-7.90000000
EURUSD,2024-12-06,1.05673000,-0.07470308,1.05357900,1.05282200,0.38168979,47.20047052,0.08777880,0.27705255,-32.70000000
EURUSD,2024-12-08,1.05346000,-0.30944518,1.05413900,1.05278250,0.38813716,43.68292515,0.08777880,0.27705255,22.90000000
EURUSD,2024-12-09,1.05575000,0.21737892,1.05416800,1.05287300,0.39116555,46.67972784,0.08777880,0.27705255,-33.00000000
EURUSD,2024-12-10,1.05245000,-0.31257400,1.05371400,1.05279200,0.39772504,43.11891592,0.08777880,0.27705255,-15.60000000
EURUSD,2024-12-11,1.05089000,-0.14822557,1.05305500,1.05240150,0.38451201,41.50701778,0.08777880,0.27705255,-45.50000000
EURUSD,2024-12-12,1.04634000,-0.43296634,1.05245600,1.05175400,0.39377135,37.14541190,0.08777880,0.27705255,38.30000000
EURUSD,2024-12-13,1.05017000,0.36603781,1.05262000,1.05150650,0.39659866,42.61201939,0.08777880,0.27705255,14.20000000
EURUSD,2024-12-15,1.05159000,0.13521620,1.05267200,1.05171250,0.36152359,44.53799476,0.08777880,0.27705255,-7.80000000
EURUSD,2024-12-16,1.05081000,-0.07417339,1.05257100,1.05215650,0.33875200,43.67100511,0.08777880,0.27705255,-5.10000000
EURUSD,2024-12-17,1.05030000,-0.04853399,1.05184900,1.05227600,0.31517760,43.08049921,0.08777880,0.27705255,-124.10000000
EURUSD,2024-12-18,1.03789000,-1.18156717,1.04996500,1.05177200,0.41302195,31.80927457,0.08777880,0.27705255,-20.20000000
EURUSD,2024-12-19,1.03587000,-0.19462563,1.04820600,1.05117250,0.41420413,30.41440385,0.08777880,0.27705255,66.70000000
EURUSD,2024-12-20,1.04254000,0.64390319,1.04688500,1.05052650,0.40644438,39.80138303,0.08777880,0.27705255,17.50000000
EURUSD,2024-12-22,1.04429000,0.16785927,1.04606900,1.04989150,0.40708619,42.01164715,0.08777880,0.27705255,-46.60000000
EURUSD,2024-12-23,1.03963000,-0.44623620,1.04494300,1.04899900,0.41515754,38.00958908,0.08777880,0.27705255,9.50000000
EURUSD,2024-12-24,1.04058000,0.09137866,1.04436700,1.04841150,0.40566256,39.27949465,0.08777880,0.27705255,-8.10000000
EURUSD,2024-12-25,1.03977000,-0.07784120,1.04332700,1.04797350,0.39932081,38.55428158,0.08777880,0.27705255,11.30000000
EURUSD,2024-12-26,1.04090000,0.10867788,1.04225800,1.04746500,0.39542924,40.21267275,0.08777880,0.27705255,13.50000000
EURUSD,2024-12-27,1.04225000,0.12969546,1.04140200,1.04698650,0.39656847,42.21908323,0.08777880,0.27705255,2.80000000
EURUSD,2024-12-29,1.04253000,0.02686496,1.04062500,1.04623700,0.37244236,42.64897662,0.08777880,0.27705255,-21.20000000
EURUSD,2024-12-30,1.04041000,-0.20335146,1.04087700,1.04542100,0.37362431,40.20965429,0.08777880,0.27705255,-51.00000000
EURUSD,2024-12-31,1.03531000,-0.49019137,1.04082100,1.04451350,0.38163944,35.02044450,0.08777880,0.27705255,16.10000000
EURUSD,2025-01-01,1.03692000,0.15550898,1.04025900,1.04357200,0.37929302,37.75155806,0.08777880,0.27705255,-99.70000000
EURUSD,2025-01-02,1.02695000,-0.96150137,1.03852500,1.04229700,0.42446777,29.48658465,0.08777880,0.27705255,37.10000000
EURUSD,2025-01-03,1.03066000,0.36126394,1.03762800,1.04128550,0.43786925,35.17405170,0.08777880,0.27705255,8.50000000
EURUSD,2025-01-05,1.03151000,0.08247143,1.03672100,1.04054400,0.43213778,36.43898512,0.08777880,0.27705255,76.60000000
EURUSD,2025-01-06,1.03917000,0.74260065,1.03666100,1.03999400,0.45949420,46.55913204,0.08777880,0.27705255,-40.50000000
EURUSD,2025-01-07,1.03512000,-0.38973411,1.03608300,1.03917050,0.46323739,42.68902344,0.08777880,0.27705255,-42.20000000
EURUSD,2025-01-08,1.03090000,-0.40768220,1.03494800,1.03817500,0.46906319,39.04695917,0.08777880,0.27705255,-14.00000000
EURUSD,2025-01-09,1.02950000,-0.13580367,1.03364500,1.03713500,0.46901849,37.89196761,0.08777880,0.27705255,-55.00000000
EURUSD,2025-01-10,1.02400000,-0.53423992,1.03200400,1.03644050,0.40885010,33.67743054,0.08777880,0.27705255,-28.30000000
EURUSD,2025-01-12,1.02117000,-0.27636719,1.03059000,1.03570550,0.41060261,31.72229975,0.08777880,0.27705255,38.50000000
EURUSD,2025-01-13,1.02502000,0.37701852,1.02940000,1.03482950,0.38997722,37.07438829,0.08777880,0.27705255,52.10000000
EURUSD,2025-01-14,1.03023000,0.50828277,1.02972800,1.03412650,0.40853528,43.52581882,0.08777880,0.27705255,-15.40000000
EURUSD,2025-01-15,1.02869000,-0.14948118,1.02953100,1.03357950,0.39932022,42.15020677,0.08777880,0.27705255,6.70000000
EURUSD,2025-01-16,1.02936000,0.06513138,1.02931600,1.03301850,0.39886666,42.99432998,0.08777880,0.27705255,-22.60000000
EURUSD,2025-01-17,1.02710000,-0.21955390,1.02810900,1.03238500,0.40057811,40.83010292,0.08777880,0.27705255,33.20000000
EURUSD,2025-01-19,1.03042000,0.32324019,1.02763900,1.03186100,0.40814958,45.19455448,0.08777880,0.27705255,85.50000000
EURUSD,2025-01-20,1.03897000,0.82975874,1.02844600,1.03169700,0.45201444,54.50206017,0.08777880,0.27705255,27.40000000
EURUSD,2025-01-21,1.04171000,0.26372273,1.02966700,1.03165600,0.45624626,57.02109447,0.08777880,0.27705255,-6.40000000
EURUSD,2025-01-22,1.04107000,-0.06143744,1.03137400,1.03168900,0.45406376,56.23787167,0.08777880,0.27705255,36.50000000
EURUSD,2025-01-23,1.04472000,0.35060082,1.03372900,1.03215950,0.44471231,59.64251368,0.08777880,0.27705255,44.70000000
EURUSD,2025-01-24,1.04919000,0.42786584,1.03614600,1.03277300,0.45234062,63.39808621,0.08777880,0.27705255,-28.70000000
EURUSD,2025-01-26,1.04632000,-0.27354435,1.03775500,1.03374150,0.39283153,59.56538424,0.08777880,0.27705255,-29.70000000
EURUSD,2025-01-27,1.04335000,-0.28385198,1.03922100,1.03437600,0.39621992,55.80557569,0.08777880,0.27705255,4.90000000
EURUSD,2025-01-28,1.04384000,0.04696411,1.04066900,1.03499250,0.39620268,56.29571565,0.08777880,0.27705255,-19.50000000
EURUSD,2025-01-29,1.04189000,-0.18681024,1.04214800,1.03512850,0.36524401,53.74134242,0.08777880,0.27705255,-31.60000000
EURUSD,2025-01-30,1.03873000,-0.30329497,1.04297900,1.03530900,0.36070202,49.79805406,0.08777880,0.27705255,-27.10000000
EURUSD,2025-01-31,1.03602000,-0.26089552,1.04268400,1.03556500,0.35299511,46.63757526,0.08777880,0.27705255,-133.80000000
EURUSD,2025-02-02,1.02264000,-1.29148086,1.04077700,1.03522200,0.45933786,34.87046641,0.08777880,0.27705255,79.30000000
EURUSD,2025-02-03,1.03057000,0.77544395,1.03972700,1.03555050,0.47704617,43.90417550,0.08777880,0.27705255,72.70000000
EURUSD,2025-02-04,1.03784000,0.70543486,1.03903900,1.03638400,0.49375164,50.66075018,0.08777880,0.27705255,8.50000000
EURUSD,2025-02-05,1.03869000,0.08190087,1.03798900,1.03706750,0.48886142,51.39784068,0.08777880,0.27705255,-5.90000000
EURUSD,2025-02-06,1.03810000,-0.05680232,1.03716700,1.03746100,0.47825376,50.83020731,0.08777880,0.27705255,-55.00000000
EURUSD,2025-02-07,1.03260000,-0.52981408,1.03609200,1.03765650,0.49346833,45.75707005,0.08777880,0.27705255,-12.80000000
EURUSD,2025-02-09,1.03132000,-0.12395894,1.03484000,1.03775450,0.49437133,44.64042533,0.08777880,0.27705255,-9.20000000
EURUSD,2025-02-10,1.03040000,-0.08920607,1.03369100,1.03791950,0.49203010,43.81282508,0.08777880,0.27705255,52.10000000
EURUSD,2025-02-11,1.03561000,0.50562888,1.03337900,1.03817900,0.49963253,49.52029550,0.08777880,0.27705255,78.30000000
EURUSD,2025-02-12,1.04344000,0.75607613,1.03412100,1.03840250,0.49363198,56.64764266,0.08777880,0.27705255,20.30000000
EURUSD,2025-02-13,1.04547000,0.19454880,1.03640400,1.03859050,0.49209374,58.29182965,0.08777880,0.27705255,36.60000000
EURUSD,2025-02-14,1.04913000,0.35008178,1.03826000,1.03899350,0.49712371,61.15252135,0.08777880,0.27705255,4.10000000
EURUSD,2025-02-16,1.04954000,0.03908000,1.03943000,1.03923450,0.49172222,61.47132367,0.08777880,0.27705255,-38.40000000
EURUSD,2025-02-17,1.04570000,-0.36587457,1.04013100,1.03906000,0.48945107,56.77210481,0.08777880,0.27705255,-4.70000000
EURUSD,2025-02-18,1.04523000,-0.04494597,1.04084400,1.03900550,0.48576367,56.20575442,0.08777880,0.27705255,-22.10000000
EURUSD,2025-02-19,1.04302000,-0.21143672,1.04188600,1.03898900,0.48383469,53.50299492,0.08777880,0.27705255,68.60000000
EURUSD,2025-02-20,1.04988000,0.65770551,1.04374200,1.03929100,0.50576240,59.94217423,0.08777880,0.27705255,-41.80000000
EURUSD,2025-02-21,1.04570000,-0.39814074,1.04527200,1.03948150,0.51269209,54.94873165,0.08777880,0.27705255,58.40000000
EURUSD,2025-02-23,1.05154000,0.55847757,1.04686500,1.04012200,0.52029211,59.96651818,0.08777880,0.27705255,-42.40000000
EURUSD,2025-02-24,1.04730000,-0.40321814,1.04725100,1.04068600,0.52589251,55.16268163,0.08777880,0.27705255,24.10000000
EURUSD,2025-02-25,1.04971000,0.23011554,1.04767500,1.04203950,0.42022188,57.25855233,0.08777880,0.27705255,-34.50000000
EURUSD,2025-02-26,1.04626000,-0.32866220,1.04738800,1.04282400,0.40336715,53.40969602,0.08777880,0.27705255,-76.20000000
EURUSD,2025-02-27,1.03864000,-0.72830845,1.04629800,1.04286400,0.41297006,46.04734546,0.08777880,0.27705255,-11.70000000
EURUSD,2025-02-28,1.03747000,-0.11264731,1.04547500,1.04280300,0.41334607,45.02115357,0.08777880,0.27705255,43.00000000
EURUSD,2025-03-02,1.04177000,0.41446982,1.04512900,1.04298650,0.42354844,49.47747308,0.08777880,0.27705255,60.10000000
EURUSD,2025-03-03,1.04778000,0.57690277,1.04560500,1.04374550,0.42042583,54.97114028,0.08777880,0.27705255,141.10000000
EURUSD,2025-03-04,1.06189000,1.34665674,1.04680600,1.04527400,0.50425656,64.68117451,0.08777880,0.27705255,184.40000000
EURUSD,2025-03-05,1.08033000,1.73652638,1.05026900,1.04777050,0.61275999,72.90447221,0.08777880,0.27705255,9.50000000
EURUSD,2025-03-06,1.08128000,0.08793609,1.05324300,1.05005400,0.61029485,73.25002194,0.08777880,0.27705255,16.40000000
EURUSD,2025-03-07,1.08292000,0.15167209,1.05680500,1.05202800,0.59705695,73.86955527,0.08777880,0.27705255,1.40000000
EURUSD,2025-03-09,1.08306000,0.01292801,1.06014000,1.05390750,0.59832470,73.92507319,0.08777880,0.27705255,23.70000000
EURUSD,2025-03-10,1.08543000,0.21882444,1.06405700,1.05572250,0.59706175,74.89739537,0.08777880,0.27705255,44.50000000
EURUSD,2025-03-11,1.08988000,0.40997577,1.06918100,1.05773950,0.59847747,76.65747107,0.08777880,0.27705255,-5.50000000
EURUSD,2025-03-12,1.08933000,-0.05046427,1.07436700,1.05992100,0.58709366,75.94867690,0.08777880,0.27705255,-52.60000000
EURUSD,2025-03-13,1.08407000,-0.48286561,1.07859700,1.06186300,0.60485165,69.34496221,0.08777880,0.27705255,35.80000000
EURUSD,2025-03-14,1.08765000,0.33023698,1.08258400,1.06409450,0.59828967,71.18158570,0.08777880,0.27705255,5.30000000
EURUSD,2025-03-16,1.08818000,0.04872891,1.08521300,1.06600950,0.58981702,71.45425559,0.08777880,0.27705255,29.00000000
EURUSD,2025-03-17,1.09108000,0.26650003,1.08628800,1.06827850,0.57398303,72.96173941,0.08777880,0.27705255,19.00000000
EURUSD,2025-03-18,1.09298000,0.17413938,1.08745800,1.07035050,0.56825484,73.93301479,0.08777880,0.27705255,-26.70000000
EURUSD,2025-03-19,1.09031000,-0.24428626,1.08819700,1.07250100,0.56050780,70.12100418,0.08777880,0.27705255,-73.00000000
EURUSD,2025-03-20,1.08301000,-0.66953435,1.08819200,1.07416600,0.59334811,60.87875398,0.08777880,0.27705255,-18.00000000
